Log initialized at: 2025-03-14 16:25:31
Part 3 : Test for OpenMP + MPI version + async io
Nombre de threads OpenMP : 5
Temps pour affichage : 0.00762811 secondes
Temps pour affichage : 0.00241081 secondes
Temps pour affichage : 0.00268641 secondes
Temps pour affichage : 0.00268382 secondes
Temps pour affichage : 0.00267421 secondes
Temps pour affichage : 0.00326756 secondes
Temps pour affichage : 0.00270909 secondes
Temps pour affichage : 0.00248972 secondes
Temps pour affichage : 0.00260272 secondes
Temps pour affichage : 0.00336197 secondes
Temps pour affichage : 0.00296092 secondes
Temps pour affichage : 0.00293789 secondes
Temps pour affichage : 0.00292501 secondes
Temps pour affichage : 0.00296715 secondes
Temps pour affichage : 0.00379284 secondes
Temps pour affichage : 0.00335573 secondes
Temps pour affichage : 0.00348314 secondes
Temps pour affichage : 0.00668935 secondes
Temps pour affichage : 0.0125564 secondes
Temps pour affichage : 0.00450054 secondes
Temps pour affichage : 0.00416764 secondes
Temps pour affichage : 0.00394529 secondes
Temps pour affichage : 0.00457231 secondes
Temps pour affichage : 0.00309071 secondes
Temps pour affichage : 0.00550352 secondes
Temps pour affichage : 0.00484013 secondes
Temps pour affichage : 0.00413129 secondes
Temps pour affichage : 0.00370051 secondes
Temps pour affichage : 0.00333675 secondes
Temps pour affichage : 0.00343546 secondes
Temps pour affichage : 0.00327255 secondes
Temps pour affichage : 0.00343723 secondes
Temps pour affichage : 0.00318163 secondes
Temps pour affichage : 0.00364896 secondes
Temps pour affichage : 0.003296 secondes
Temps pour affichage : 0.00361699 secondes
Temps pour affichage : 0.00279111 secondes
Temps pour affichage : 0.00278854 secondes
Temps pour affichage : 0.0027413 secondes
Temps pour affichage : 0.00299977 secondes
Temps pour affichage : 0.00301973 secondes
Temps pour affichage : 0.00276044 secondes
Temps pour affichage : 0.00332678 secondes
Temps pour affichage : 0.00408751 secondes
Temps pour affichage : 0.00288567 secondes
Temps pour affichage : 0.00300505 secondes
Temps pour affichage : 0.00271097 secondes
Temps pour affichage : 0.00308319 secondes
Temps pour affichage : 0.0095745 secondes
Temps pour affichage : 0.00323352 secondes
Temps pour affichage : 0.00340963 secondes
Temps pour affichage : 0.00323413 secondes
Temps pour affichage : 0.00334947 secondes
Temps pour affichage : 0.00357222 secondes
Temps pour affichage : 0.00341028 secondes
Temps pour affichage : 0.00342562 secondes
Temps pour affichage : 0.00343259 secondes
Temps pour affichage : 0.00329412 secondes
Temps pour affichage : 0.00327959 secondes
Temps pour affichage : 0.00335909 secondes
Temps pour affichage : 0.00362658 secondes
Temps pour affichage : 0.00332601 secondes
Temps pour affichage : 0.00344078 secondes
Temps pour affichage : 0.00373496 secondes
Temps pour affichage : 0.00371444 secondes
Temps pour affichage : 0.00368446 secondes
Temps pour affichage : 0.00410079 secondes
Temps pour affichage : 0.00366753 secondes
Temps pour affichage : 0.00359115 secondes
Temps pour affichage : 0.00418395 secondes
Temps pour affichage : 0.00396402 secondes
Temps pour affichage : 0.0037074 secondes
Temps pour affichage : 0.0039034 secondes
Temps pour affichage : 0.00393899 secondes
Temps pour affichage : 0.00382267 secondes
Temps pour affichage : 0.00450795 secondes
Temps pour affichage : 0.00402422 secondes
Temps pour affichage : 0.00644035 secondes
Temps pour affichage : 0.0045049 secondes
Temps pour affichage : 0.00453772 secondes
Temps pour affichage : 0.00405749 secondes
Temps pour affichage : 0.00503219 secondes
Temps pour affichage : 0.00434535 secondes
Temps pour affichage : 0.0044845 secondes
Temps pour affichage : 0.00477382 secondes
Temps pour affichage : 0.0051151 secondes
Temps pour affichage : 0.0057686 secondes
Temps pour affichage : 0.00535654 secondes
Temps pour affichage : 0.0052902 secondes
Temps pour affichage : 0.00505888 secondes
Temps pour affichage : 0.00504021 secondes
Temps pour affichage : 0.00519039 secondes
Temps pour affichage : 0.00615618 secondes
Temps pour affichage : 0.0058744 secondes
Temps pour affichage : 0.00567796 secondes
Temps pour affichage : 0.00612863 secondes
Temps pour affichage : 0.00583925 secondes
